Title,SearchName,Number,Transcript,Speaker,Line,LineEnd,MatchId,URL,Before Match,Text,After Match,Target word,Target word start,Target word end,Target phonemes,Target orthography,Target segment,Target segment start,Target segment end
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2278,HD05interview1.eaf,HD05,466.589,472.05,g_482;em_12_147394;n_3560163-n_3562805;p_93;#=es_1_1378137;prefix=2278-;[0]=ew_0_911019;[1]=ew_0_911019,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview1.eaf#ew_0_911019,moved,out,with,out,467.039,467.219,6t,out,6,467.039,467.189
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2279,HD05interview1.eaf,HD05,466.589,472.05,g_482;em_12_147394;n_3560163-n_3562805;p_93;#=es_1_1378166;prefix=2279-;[0]=ew_0_911030;[1]=ew_0_911030,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview1.eaf#ew_0_911030,stuff,out,one,out,470.11899999999997,470.279,6t,out,6,470.11899999999997,470.249
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2280,HD05interview1.eaf,HD05,466.589,472.05,g_482;em_12_147394;n_3560163-n_3562805;p_93;#=es_1_1378190;prefix=2280-;[0]=ew_0_911039;[1]=ew_0_911039,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview1.eaf#ew_0_911039,moving,out,huh ?,out,471.809,472.019,6t,out,6,471.809,471.989
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2281,HD05interview1.eaf,HD05,530.683,537.46,g_482;em_12_147444;n_3560202-n_3959496;p_93;#=es_1_1378425;prefix=2281-;[0]=ew_0_911262;[1]=ew_0_911262,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview1.eaf#ew_0_911262,went,down,there,down,531.223,531.513,d6n,down,6,531.283,531.473
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2282,HD05interview1.eaf,HD05,541.694,543.9300000000001,g_482;em_12_147446;n_3560206-n_3562814;p_93;#=es_1_1378528;prefix=2282-;[0]=ew_0_911292;[1]=ew_0_911292,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview1.eaf#ew_0_911292,,down,there,down,541.7139999999999,541.894,d6n,down,6,541.7439999999999,541.8639999999999
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2283,HD05interview1.eaf,HD05,565.272,573.05,g_482;em_12_147460;n_3560219-n_3959717;p_93;#=es_1_1378694;prefix=2283-;[0]=ew_0_911368;[1]=ew_0_911368,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview1.eaf#ew_0_911368,uh .,our,neighbor,our,566.952,567.032,6r,our,6,566.952,566.9820000000001
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2284,HD05interview1.eaf,HD05,581.583,584.216,g_482;em_12_147469;n_3560227-n_3959757;p_93;#=es_1_1378829;prefix=2284-;[0]=ew_0_911418;[1]=ew_0_911418,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview1.eaf#ew_0_911418,a,house,it'd,house,582.403,582.7529999999999,h6s,house,6,582.463,582.6329999999999
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2285,HD05interview1.eaf,HD05,595.927,601.616,g_482;em_12_147473;n_3560233-n_3959875;p_93;#=es_1_1378929;prefix=2285-;[0]=ew_0_911451;[1]=ew_0_911451,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview1.eaf#ew_0_911451,,about,it,about,595.947,596.227,@b6t,about,6,596.057,596.197
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2286,HD05interview1.eaf,HD05,595.927,601.616,g_482;em_12_147473;n_3560233-n_3959875;p_93;#=es_1_1378987;prefix=2286-;[0]=ew_0_911468;[1]=ew_0_911468,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview1.eaf#ew_0_911468,here's,house,been,house,600.477,600.697,h6z,house,6,600.537,600.647
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2287,HD05interview2.eaf,HD05,62.36,67.02,g_483;em_12_147517;n_4430204-n_3960248;p_93;#=es_1_1379461;prefix=2287-;[0]=ew_0_911713;[1]=ew_0_911713,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_911713,got,out,of,out,65.92,66.02,6t,out,6,65.92,65.99
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2288,HD05interview2.eaf,HD05,78.333,83.182,g_483;em_12_147522;n_3563032-n_3563034;p_93;#=es_1_1379536;prefix=2288-;[0]=ew_0_911768;[1]=ew_0_911768,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_911768,like,out .,past,out .,79.883,80.063,6t,out,6,79.883,80.033
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2289,HD05interview2.eaf,HD05,91.288,93.011,g_483;em_12_147531;n_3563042-n_3960337;p_93;#=es_1_1379589;prefix=2289-;[0]=ew_0_911817;[1]=ew_0_911817,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_911817,just,about,everywhere,about,92.018,92.27799999999999,@b6t,about,6,92.16799999999999,92.24799999999999
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2290,HD05interview2.eaf,HD05,111.424,113.99000000000001,g_483;em_12_147543;n_3563050-n_3563052;p_93;#=es_1_1379619;prefix=2290-;[0]=ew_0_911883;[1]=ew_0_911883,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_911883,go,out .,and,out .,112.974,113.224,6t,out,6,112.974,113.174
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2291,HD05interview2.eaf,HD05,111.424,113.99000000000001,g_483;em_12_147543;n_3563050-n_3563052;p_93;#=es_1_1379627;prefix=2291-;[0]=ew_0_911886;[1]=ew_0_911886,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_911886,hang,out,down,out,113.68400000000001,113.894,6t,out,6,113.68400000000001,113.85400000000001
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2292,HD05interview2.eaf,HD05,116.036,121.083,g_483;em_12_147550;n_3563056-n_3960411;p_93;#=es_1_1379683;prefix=2292-;[0]=ew_0_911922;[1]=ew_0_911922,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_911922,found,our,way,our,119.536,119.646,6r,our,6,119.536,119.566
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2293,HD05interview2.eaf,HD05,116.036,121.083,g_483;em_12_147550;n_3563056-n_3960411;p_93;#=es_1_1379687;prefix=2293-;[0]=ew_0_911924;[1]=ew_0_911924,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_911924,way,out .,we,out .,119.82600000000001,120.066,6t,out,6,119.82600000000001,120.016
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2294,HD05interview2.eaf,HD05,124.023,133.029,g_483;em_12_147555;n_3563060-n_3960499;p_93;#=es_1_1379735;prefix=2294-;[0]=ew_0_911958;[1]=ew_0_911958,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_911958,think,about,it,about,126.713,126.973,@b6t,about,6,126.833,126.943
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2295,HD05interview2.eaf,HD05,124.023,133.029,g_483;em_12_147555;n_3563060-n_3960499;p_93;#=es_1_1379813;prefix=2295-;[0]=ew_0_911984;[1]=ew_0_911984,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_911984,what's,down,this,down,132.353,132.533,d6n,down,6,132.38299999999998,132.503
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2296,HD05interview2.eaf,HD05,133.592,135.947,g_483;em_12_147557;n_3563062-n_3960526;p_93;#=es_1_1379856;prefix=2296-;[0]=ew_0_912000;[1]=ew_0_912000,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_912000,find,out,way,out,135.30200000000002,135.39200000000002,6t,out,6,135.30200000000002,135.36200000000002
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2297,HD05interview2.eaf,HD05,133.592,135.947,g_483;em_12_147557;n_3563062-n_3960526;p_93;#=es_1_1379860;prefix=2297-;[0]=ew_0_912002;[1]=ew_0_912002,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_912002,way,out,,out,135.592,135.782,6t,out,6,135.592,135.752
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2298,HD05interview2.eaf,HD05,162.312,166.629,g_483;em_12_147573;n_3563080-n_3960576;p_93;#=es_1_1379926;prefix=2298-;[0]=ew_0_912099;[1]=ew_0_912099,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_912099,hang,out,a,out,166.032,166.262,6t,out,6,166.032,166.232
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2299,HD05interview2.eaf,HD05,167.329,169.923,g_483;em_12_147575;n_3563082-n_3563084;p_93;#=es_1_1379952;prefix=2299-;[0]=ew_0_912111;[1]=ew_0_912111,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_912111,hang,out,is,out,168.839,168.999,6t,out,6,168.839,168.969
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2300,HD05interview2.eaf,HD05,170.446,171.578,g_483;em_12_147577;n_3563086-n_3960613;p_93;#=es_1_1379982;prefix=2300-;[0]=ew_0_912124;[1]=ew_0_912124,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_912124,really,out,,out,171.206,171.36599999999999,6t,out,6,171.206,171.316
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2301,HD05interview2.eaf,HD05,178.53900000000002,180.025,g_483;em_12_147584;n_3563094-n_3960644;p_93;#=es_1_1380025;prefix=2301-;[0]=ew_0_912157;[1]=ew_0_912157,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_912157,got,about,uh,about,179.289,179.539,@b6t,about,6,179.41899999999998,179.509
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2302,HD05interview2.eaf,HD05,222.892,224.909,g_483;em_12_147601;n_3563118-n_3563120;p_93;#=es_1_1380401;prefix=2302-;[0]=ew_0_912305;[1]=ew_0_912305,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_912305,rink,out,man,out,223.81199999999998,223.942,6t,out,6,223.81199999999998,223.912
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2303,HD05interview2.eaf,HD05,385.781,387.022,g_483;em_12_147699;n_3563226-n_3563228;p_93;#=es_1_1381373;prefix=2303-;[0]=ew_0_912878;[1]=ew_0_912878,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_912878,much,about,me,about,386.521,386.75100000000003,@b6t,about,6,386.641,386.721
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2304,HD05interview2.eaf,HD05,402.531,408.489,g_483;em_12_147716;n_3563244-n_3961719;p_93;#=es_1_1381487;prefix=2304-;[0]=ew_0_912938;[1]=ew_0_912938,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_912938,tearing,down,and,down,406.031,406.321,d6n,down,6,406.081,406.271
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2305,HD05interview2.eaf,HD05,408.813,415.366,g_483;em_12_147718;n_3563246-n_3961766;p_93;#=es_1_1381558;prefix=2305-;[0]=ew_0_912963;[1]=ew_0_912963,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_912963,bars,down,and -,down,412.873,413.353,d6n,down,6,412.943,413.293
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2306,HD05interview2.eaf,HD05,425.452,429.428,g_483;em_12_147726;n_3563254-n_3961826;p_93;#=es_1_1381643;prefix=2306-;[0]=ew_0_913003;[1]=ew_0_913003,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_913003,and .,down,at,down,428.012,428.262,d6n,down,6,428.082,428.23199999999997
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2307,HD05interview2.eaf,HD05,438.42900000000003,444.65,g_483;em_12_147731;n_3563260-n_3961938;p_93;#=es_1_1381776;prefix=2307-;[0]=ew_0_913052;[1]=ew_0_913052,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_913052,projects,down -,just .,down -,441.649,441.93899999999996,d6n,down,6,441.679,441.81899999999996
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2308,HD05interview2.eaf,HD05,473.216,475.807,g_483;em_12_147751;n_3563286-n_3563288;p_93;#=es_1_1382064;prefix=2308-;[0]=ew_0_913175;[1]=ew_0_913175,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_913175,them,down,after,down,474.716,474.996,d6n,down,6,474.776,474.966
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2309,HD05interview2.eaf,HD05,504.308,508.643,g_483;em_12_147765;n_3563306-n_3962292;p_93;#=es_1_1382278;prefix=2309-;[0]=ew_0_913265;[1]=ew_0_913265,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview2.eaf#ew_0_913265,them,out,,out,508.058,508.218,6t,out,6,508.058,508.188
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2310,HD05interview3.eaf,HD05,33.568,36.756,g_484;em_12_147808;n_3566621-n_4476009;p_93;#=es_1_1382623;prefix=2310-;[0]=ew_0_913477;[1]=ew_0_913477,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_913477,go,out,and,out,35.668,35.858,6t,out,6,35.668,35.827999999999996
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2311,HD05interview3.eaf,HD05,48.04,49.519,g_484;em_12_147819;n_3566629-n_3962576;p_93;#=es_1_1382663;prefix=2311-;[0]=ew_0_913521;[1]=ew_0_913521,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_913521,sit,down,and,down,48.43,48.65,d6n,down,6,48.51,48.62
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2312,HD05interview3.eaf,HD05,82.223,85.907,g_484;em_12_147841;n_3566650-n_3962737;p_93;#=es_1_1382889;prefix=2312-;[0]=ew_0_913640;[1]=ew_0_913640,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_913640,electrical,warehouse,,warehouse,85.213,85.873,w8rh6s,warehouse,6,85.423,85.603
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2313,HD05interview3.eaf,HD05,87.12,97.757,g_484;em_12_147843;n_3566652-n_3566653;p_93;#=es_1_1382905;prefix=2313-;[0]=ew_0_913651;[1]=ew_0_913651,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_913651,guys,down,there,down,88.73,88.98,d6n,down,6,88.81,88.95
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2314,HD05interview3.eaf,HD05,87.12,97.757,g_484;em_12_147843;n_3566652-n_3566653;p_93;#=es_1_1382987;prefix=2314-;[0]=ew_0_913681;[1]=ew_0_913681,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_913681,guys,down,there,down,96.9,97.16,d6n,down,6,97.0,97.13000000000001
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2315,HD05interview3.eaf,HD05,261.17,268.89,g_484;em_12_147954;n_3566762-n_3963401;p_93;#=es_1_1383794;prefix=2315-;[0]=ew_0_914172;[1]=ew_0_914172,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_914172,times,out,the,out,268.22,268.41,6t,out,6,268.22,268.38
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2316,HD05interview3.eaf,HD05,293.673,294.647,g_484;em_12_147971;n_3566784-n_3963537;p_93;#=es_1_1383985;prefix=2316-;[0]=ew_0_914257;[1]=ew_0_914257,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_914257,mom's,house,,house,294.523,294.613,h6z,house,6,294.553,294.583
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2317,HD05interview3.eaf,HD05,308.305,311.464,g_484;em_12_147982;n_3566791-n_3566793;p_93;#=es_1_1384009;prefix=2317-;[0]=ew_0_914303;[1]=ew_0_914303,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_914303,mama's,house,on,house,311.165,311.435,h6z,house,6,311.195,311.345
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2318,HD05interview3.eaf,HD05,345.334,353.213,g_484;em_12_148006;n_3566820-n_3963798;p_93;#=es_1_1384333;prefix=2318-;[0]=ew_0_914440;[1]=ew_0_914440,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_914440,the,house,,house,352.814,353.194,h6z,house,6,352.844,353.084
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2319,HD05interview3.eaf,HD05,365.73,370.41,g_484;em_12_148013;n_3566828-n_3963935;p_93;#=es_1_1384472;prefix=2319-;[0]=ew_0_914495;[1]=ew_0_914495,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_914495,and,out,you,out,367.70000000000005,367.95000000000005,6t,out,6,367.70000000000005,367.90000000000003
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2320,HD05interview3.eaf,HD05,458.69,462.58,g_484;em_12_148061;n_3566876-n_3964388;p_93;#=es_1_1385110;prefix=2320-;[0]=ew_0_914778;[1]=ew_0_914778,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_914778,long .,brown,More's,brown,461.79,462.12,br6n,brown,6,461.91,462.09
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2321,HD05interview3.eaf,HD05,477.16,480.345,g_484;em_12_148073;n_3566890-n_3566892;p_93;#=es_1_1385218;prefix=2321-;[0]=ew_0_914841;[1]=ew_0_914841,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_914841,were,about -,like .,about -,477.97,478.20000000000005,@b6t,about,6,478.06,478.17
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2322,HD05interview3.eaf,HD05,571.065,578.612,g_484;em_12_148159;n_3566455-n_3964847;p_93;#=es_1_1385678;prefix=2322-;[0]=ew_0_915174;[1]=ew_0_915174,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_915174,store,out,in,out,572.195,572.4050000000001,6t,out,6,572.195,572.375
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2323,HD05interview3.eaf,HD05,610.0600000000001,612.306,g_484;em_12_148180;n_3566998-n_4476026;p_93;#=es_1_1385899;prefix=2323-;[0]=ew_0_915313;[1]=ew_0_915313,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_915313,the,house,or,house,611.3399999999999,611.7199999999999,h6s,house,6,611.3699999999999,611.5899999999999
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2324,HD05interview3.eaf,HD05,649.54,653.244,g_484;em_12_148208;n_3567025-n_3965084;p_93;#=es_1_1386068;prefix=2324-;[0]=ew_0_915429;[1]=ew_0_915429,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_915429,he's,about,my,about,650.29,650.53,@b6t,about,6,650.42,650.5
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2325,HD05interview3.eaf,HD05,653.3290000000001,656.931,g_484;em_12_148209;n_3567027-n_3567029;p_93;#=es_1_1386108;prefix=2325-;[0]=ew_0_915444;[1]=ew_0_915444,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_915444,it,out,maybe,out,655.1289999999999,655.3389999999999,6t,out,6,655.1289999999999,655.309
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2326,HD05interview3.eaf,HD05,653.3290000000001,656.931,g_484;em_12_148209;n_3567027-n_3567029;p_93;#=es_1_1386128;prefix=2326-;[0]=ew_0_915450;[1]=ew_0_915450,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_915450,sweat,out,his,out,656.179,656.289,6t,out,6,656.179,656.2589999999999
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2327,HD05interview3.eaf,HD05,660.08,660.938,g_484;em_12_148214;n_3567033-n_3965151;p_93;#=es_1_1386172;prefix=2327-;[0]=ew_0_915473;[1]=ew_0_915473,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_915473,good,workout,,workout,660.51,660.9000000000001,w3rk6t,workout,6,660.76,660.87
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2328,HD05interview3.eaf,HD05,665.791,671.908,g_484;em_12_148217;n_3567035-n_3965192;p_93;#=es_1_1386226;prefix=2328-;[0]=ew_0_915505;[1]=ew_0_915505,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_915505,of -,town,I'm,town,671.1410000000001,671.5010000000001,t6n,town,6,671.2710000000001,671.461
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2329,HD05interview3.eaf,HD05,687.32,690.719,g_484;em_12_148224;n_3567041-n_3567043;p_93;#=es_1_1386287;prefix=2329-;[0]=ew_0_915553;[1]=ew_0_915553,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_915553,talk,about,the,about,690.0100000000001,690.25,@b6t,about,6,690.1800000000001,690.22
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2330,HD05interview3.eaf,HD05,707.21,714.989,g_484;em_12_148237;n_3567055-n_3965318;p_93;#=es_1_1386413;prefix=2330-;[0]=ew_0_915629;[1]=ew_0_915629,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_915629,I'm -,out,,out,714.74,714.97,6t,out,6,714.74,714.9100000000001
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2331,HD05interview3.eaf,HD05,718.42,726.123,g_484;em_12_148243;n_3567063-n_3965394;p_93;#=es_1_1386453;prefix=2331-;[0]=ew_0_915650;[1]=ew_0_915650,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_915650,hang,out,at,out,720.53,720.6999999999999,6t,out,6,720.53,720.67
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2332,HD05interview3.eaf,HD05,726.91,732.41,g_484;em_12_148245;n_3567067-n_3965443;p_93;#=es_1_1386518;prefix=2332-;[0]=ew_0_915671;[1]=ew_0_915671,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_915671,go,down,there,down,726.9599999999999,727.18,d6n,down,6,727.01,727.15
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2333,HD05interview3.eaf,HD05,726.91,732.41,g_484;em_12_148245;n_3567067-n_3965443;p_93;#=es_1_1386529;prefix=2333-;[0]=ew_0_915675;[1]=ew_0_915675,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_915675,hang,out,with,out,727.6,727.74,6t,out,6,727.6,727.7099999999999
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2334,HD05interview3.eaf,HD05,726.91,732.41,g_484;em_12_148245;n_3567067-n_3965443;p_93;#=es_1_1386583;prefix=2334-;[0]=ew_0_915694;[1]=ew_0_915694,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_915694,and,out,all,out,731.78,731.9599999999999,6t,out,6,731.78,731.93
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2335,HD05interview3.eaf,HD05,734.29,736.506,g_484;em_12_148248;n_3567069-n_3965472;p_93;#=es_1_1386599;prefix=2335-;[0]=ew_0_915708;[1]=ew_0_915708,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_915708,right,down,on,down,734.8,734.98,d6n,down,6,734.8299999999999,734.9499999999999
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2336,HD05interview3.eaf,HD05,738.87,746.83,g_484;em_12_148254;n_3567077-n_3965551;p_93;#=es_1_1386715;prefix=2336-;[0]=ew_0_915744;[1]=ew_0_915744,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_915744,venturing,out,a,out,746.16,746.3,6t,out,6,746.16,746.27
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2337,HD05interview3.eaf,HD05,747.71,752.686,g_484;em_12_148256;n_3567079-n_3965587;p_93;#=es_1_1386737;prefix=2337-;[0]=ew_0_915753;[1]=ew_0_915753,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_915753,there's,about .,two,about .,748.5300000000001,748.76,@b6t,about,6,748.6500000000001,748.73
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2338,HD05interview3.eaf,HD05,747.71,752.686,g_484;em_12_148256;n_3567079-n_3965587;p_93;#=es_1_1386747;prefix=2338-;[0]=ew_0_915757;[1]=ew_0_915757,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview3.eaf#ew_0_915757,no,about,three,about,750.57,750.7800000000001,@b6t,about,6,750.7,750.75
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,2339,HD05interview4.eaf,HD05,30.3,31.32,g_485;em_12_148328;n_3571001-n_3965976;p_93;#=es_1_1387280;prefix=2339-;[0]=ew_0_916107;[1]=ew_0_916107,https://apls.pitt.edu/labbcat/transcript?transcript=HD05interview4.eaf#ew_0_916107,been,down,there,down,30.79,31.0,d6n,down,6,30.82,30.970000000000002
